english,urdu
ki agar wo koi mushtaba baat dekhein to riyaasati idaaron ko muttala karein aur dahshat ke khilaaf jang mein shaamil hon.,کہ اگر وہ کوئی متشبہ بات دیکھیں تو ریاستی اداروں کو مطلع کریں اور دہشت کے خلاف جنگ میں شامل ہوں۔
jung azaadi ke baad ki dahai mein yeh ilaqa pitryat yani malik ki azaadi chahanay walay aur royalist yani haspanwi badshahat ke wafaadaron ke darmain Butt gaya.,جنگ آزادی کے بعد کی دہائی میں یہ علاقہ پیٹریاٹ یعنی ملک کی آزادی چاہنے والے اور رائلسٹ یعنی ہسپانوی بادشاہت کے وفاداروں کے درمیان بٹ گیا۔
agar kisaanon ke paas roti nahin to unhein cake khaane dein.,اگر کسانوں کے پاس روٹی نہیں تو انہیں کیک کھانے دیں۔
bartaniya ke zere intizam scotland ko kisi had tak hukmarani ka haq mila hone ke saath saath bartaniya ki parliman main bhi numaindagi di gai he.,برطانیہ کے زیر انتظام سکاٹ لینڈ کو کسی حد تک حکمرانی کا حق ملا ہونے کے ساتھ ساتھ برطانیہ کی پارلیمان میں بھی نمائندگی دی گئی ہے۔
argentin difaa par taqriban 3 arab dollar salana kharch karta he.,ارجنٹائن دفاع پر تقریباً 3 ارب ڈالر سالانہ خرچ کرتا ہے۔
magar Quazi Athar se mashhoor huye.,مگر قاضی اطہر سے مشہور ہوئے۔
yahi wajah thi ki is ki kitaab ko mamnoo qaraar de diya gaya.,یہی وجہ تھی کی اس کی کتاب کو ممنوع قرار دے دیا گیا۔
"marsai main, jahan 5 november ko aik imaraton ki tabahi aur irdgird ilaqon se afrad ko nikalne ka amal dekha gaya.",مارسئی میں، جہاں 5 نومبر کو ایک عمارتوں کی تباہی اور اردگرد علاقوں سے افراد کو نکالنے کا عمل دیکھا گیا۔
raqbe ke lihaaz se ye karachi ke bade qasba jaat mein se aik hai taaham yahan ki aabaadi mahaz 3 lac se kuchh zayed hai.,رقبے کے لحاظ سے یہ کراچی کے بڑے قصبہ جات میں سے ایک ہے تاہم یہاں کی آبادی محض 3 لاکھ سے کچھ زائد ہے۔
kayi ashron tak ye service sirf radio tak mahdood rahi.,کئی عشروں تک یہ سروس صرف ریڈیو تک محدود رہی۔
ye kalma jo in naamon ka juzv hai aur is ke maani pahad ke hain.,یہ کلمہ جو ان ناموں کا جزو ہے اور اس کے معنی پہاڑ کے ہیں۔
ka 60 feet ouncha ghanta ghar main ghanta ghar se qad main zara chota he.,کا 60 فٹ اونچا گھنٹہ گھر مین گھنٹہ گھر سے قد میں ذرا چھوٹا ہے۔
mujtahidin ki wahan ki majlison main pabandie deen ka bahut khayal rehta tha.,مجتہدین کے وہاں کی مجلسوں میں پابندی دین کا بہت خیال رہتا تھا۔
jo urdu ghazal ka turrae imtiyaz raha he.,جو اردو غزل کا طرہ امتیاز رہا ہے۔
"qudrat ne is kamzori ke badle mein is ko bahut mazboot taangein ataa ki hain, jin se ye behad tez daud sakta hai.",قدرت نے اس کمزوری کے بدلے میں اس کو بہت مضبوط ٹانگیں عطا کی ہیں، جن سے یہ بے حد تیز دوڑ سکتا ہے۔
jo un kee aanat karte hain.,جو ان کی اعانت کرتے ہیں۔
markazi shahar Quila Saifullah kahlaata hai.,مرکزی شہر قلعہ سیف اللہ کہلاتا ہے۔
"aksar mafroor humdaan chale gaye, Hassan ne nehadand pahunch kar nihayat mazbooti se mohaasra daal diya.",اکثر مفرور ہمدان چلے گئے، حسن نے نہادند پہنچ کرنہایت مضبوطی سے محاصرہ ڈال دیا۔
ye koshish zindagi ke safar ko ghair mutazalzal andaz mein jaari wa saari rakhne ki koshish ki hai.,یہ کوشش زندگی کے سفر کو غیر متزلزل انداز میں جاری و ساری رکھنے کی کوشش ہے۔
"Masheen haraam goi ba munasibat nauroz, khamosh!",ماشین حرام گویی بہ مناسبت نوروز، خاموش!
kutub khana jamia amew swedan ke saat kutub khano main se aik he jin main swedan ki sari kitaben shaye karne,کتب خانہ جامعہ امیو سویڈن کے سات کتب خانوں میں سے ایک ہے جن میں سویڈن کے سارے کتابیں شائع کرنے
Ab unhein apne Khudawand Khuda se behtar taur par aashna hone kee zaroorat thi.,اب انہیں اپنے خداوند خدا سے بہتر طور پر آشنا ہونے کے ضرورت تھی۔
aik aur riwayat main he ke peghambar akram sallallahu alyhi wa alihi wa sallam ne us waqt quraysh ke har qabile ka,ایک اور روایت میں ہے کہ پیغمبر اکرم صلی اللہ علیہ و آلہ و سلم نے اس وقت قریش کے ہر قبیلے کا
"ghalat nah hoga ke, har lehaaz se, Web site aik misali hesiyat ikhtiyar kar chuki hai.",غلط نہ ہوگا کہ، ہر لحاظ سے، ویب سائٹ ایک مثالی حیثیت اختیار کر چکی ہے۔
door hote hain; itni tezi se ke in ke darmiyan raabta ki had qayam nahin rahti.,دور ہوتے ہیں ؛ اتنی تیزی سے کہ ان کے درمیان رابطہ کی حد قائم نہیں رہتی۔
Ishbiliya mein wafaat payi.,اشبیلیہ میں وفات پائی۔
ne yeman par hamla kar ke hamiri hukumat ka khatma kar diya tha aur 525AD main is pure ilaqe par habshi hukumat qaim ho gai thi.,نے یمن پر حملہ کر کے حمیری حکومت کا خاتمہ کر دیا تھا اور 525ء میں اس پورے علاقے پر حبشی حکومت قائم ہو گئی تھی۔
Allah taala usay duniya wa akhirat mein zaleel karta hai.,اللہ تعالیٰ اسے دنیا و آخرت میں ذلیل کرتا ہے۔
Ghazwah badar aur Ghazwah ohad ke muarkon mein Nabi Akram sallallahu alaihi wa aalihi wasallam ke khilaaf jung ladi.,غزوہ بدر اورغزوہ احد کے معرکوں میں نبی اکرم صلی اللہ علیہ و آلہ وسلم کے خلاف جنگ لڑی۔
fehriste Maryland ke dariya,فہرست میری لینڈ کے دریا
magar is goli ki ijad se wo aazadana apni jismani lazzat hasil karne lagin.,مگر اس گولی کی ایجاد سے وہ آزادانہ اپنی جسمانی لذت حاصل کرنے لگیں۔
"ye khoord naamiya jaraseem bhi ho sakta hain, tufaili bhi aur koi virus bhi.",یہ خورد نامیہ جراثیم بھی ہو سکتا ہے، طفیلی بھی اور کوئی وائرس بھی۔
mohakma aala taaleem mein logon ko darpesh masaayel ke mauqa par hal ke liye khuli kachahriyaan lagaayen ge.,محکمہ اعلٰی تعلیم میں لوگوں کو درپیش مسائل کے موقع پر حل کے لیے کھلی کچہریاں لگائیں گے۔
leadaron ne apni qaumi riwayaat ko barqarar aur qaim rakhne ke liye 100AD main aik majlis munaqid ki.,لیڈروں نے اپنی قومی روایات کو برقرار اور قائم رکھنے کے لیے 100ء میں ایک مجلس منعقد کی۔
"november : Maulana Ghulam Rasool Meher, adeeb, insha 16 pardaaz, nuqqad, sahaafi, mutrajim.",16 نومبر: مولانا غلام رسول مہر، ادیب، انشاء پرداز، نقاد، صحافی، مترجم۔
bairooni Manchuria - Roos ka ek ilaaqa,بیرونی منچوریا - روس کا ایک علاقہ
jin se un kee composition kee mahaarat ka ehsaas hota hai.,جن سے ان کی کمپوزیشن کی مہارت کا احساس ہوتا ہے۔
ye lashkar is shaan se maidane kaare zaar kee taraf badh raha tha ki kisi ke paas ladne ke liye poore hathiyaar bhi na the.,یہ لشکر اس شان سے میدان کارزار کی طرف بڑھ رہا تھا کہ کسی کے پاس لڑنے کے لیے پورے ہتھیار بھی نہ تھے۔
yeh zaroorat is bina par aur barh gayi thi ke Iran ki sasani saltanat ke sath Rome,یہ ضرورت اس بنا پر اور بڑھ گئی تھی کہ ایران کی ساسانی سلطنت کے ساتھ روم
is ke baad un ki tabiat main behtari ati gai laikin june 2018AD main daurae qalb ki,اِس کے بعد اُن کی طبیعت میں بہتری آتی گئی لیکن جون 2018ء میں دورہ قلب کی
Maamoon Al-Rasheed ke baad Mutasim Billah ke zamane mein kayi saalon ke musalsal muarkon ke baad Babak giraftaar hua aur use takhta daar par latkaya gaya.,مامون الرشید کے بعد معتصم باللہ کے زمانے میں کئی سالوں کے مسلسل معرکوں کے بعد بابک گرفتار ہوا اور اسے تختہ دار پر لٹکایا گیا۔
"ye mission ""crips mission"" ke naam se mashhoor hai.",یہ مشن ’’کرپس مشن‘‘ کے نام سے مشہور ہے۔
"hinduon aur baaz khas khas sunniyon ke makanon main to khamoshi hoti thi, baqi jidhar kan lagaiyye noha khwani ke qayamat khez naghmon hi ki awazen ati hoti thin.",ہندوؤں اور بعض خاص خاص سنیوں کے مکانوں میں تو خاموشی ہوتی تھی، باقی جدھر کان لگائیے نوحہ خوانی کے قیامت خیز نغموں ہی کی آوازیں آتی ہوتی تھیں۔
us waqt un ki umr 82 saal thi.,اس وقت ان کی عمر 82 سال تھی۔
"nisf alnahar darjaa 110 maghribi, green vich maghribi nisf alnahar ka khat tole albalad.",نصف النہار درجہ 110 مغربی، گرین وچ مغربی نصف النہار کا خط طول البلد۔
un programon mein mumtaz Danish war aur mubasireen aham mozuaat par izhaar-e khayaal karte hain.,ان پروگراموں میں ممتاز دانش ور اور مبصرین اہم موضوعات پر اظہارِ خیال کرتے ہیں۔
"noorani qaida quran majeed ko sikhne sikhane ke liye jo qaide marattib kiye gaye hain, un sab mein nihayat maqbool wa maroof kitabcha",نورانی قاعدہ قرآن مجید کو سیکھنے سکھانے کے لیے جو قاعدے مرتب کیے گئے ہیں، ان سب میں نہایت مقبول و معروف کتابچہ
is zamane main jo kham maal istemal kiya gaya he us ki rangat pehle se mukhtalif he.,اس زمانے میں جو خام مال استعمال کیا گیا ہے اس کی رنگت پہلے سے مختلف ہے۔
yaki lashkari saakht afarsiyaab/ dasht sapeejab ta rood aab,یکی لَشکری ساخت افراسیاب / ز دشت سپیجاب تا رود آب
is dauran main boliver ko panch bar watan chodna pada.,اس دوران میں بولیور کو پانچ بار وطن چھوڑنا پڑا۔
aalame bashariyat ki manind is kaainat main jo digar nizam daryaft huye hen aur ajrame falaki ki kasrate taadad o,عالمِ بشریت کی مانند اس کائنات میں جو دیگر نظام دریافت ہوئے ہیں اور اجرام فلکی کی کثرتِ تعداد و
kaisth hindostan main rehne wali aik zat ka naam he.,کائستھ ہندوستان میں رہنے والی ایک ذات کا نام ہے۔
taqreeban 60 kee dahaayi mein bahut se shayaron ne mahsoos kiya ki nayi ghazal mein mauzoo aur usloob donon hawaalon se tabdeeli aani chahiye.,تقریباً60 کی دہائی میں بہت سے شاعروں نے محسوس کیا کہ نئی غزل میں موضوع اور اسلوب دونوں حوالوں سے تبدیلی آنی چاہے ے۔
ye khabar nasa ke liye intihai hosla afza thi jo aik arse se logon ki tanqeed ka shikar tha kyunke be,یہ خبر ناسا کے لیے انتہائی حوصلہ افزاء تھی جو ایک عرصے سے لوگوں کی تنقید کا شکار تھا کیونکہ بے
sahib rauzaatul jannat likhte hain ke:,صاحب روضات الجنات لکھتے ہیں کہ:
africi nazmon ke tarajim per mushtamil majmua kala panda,افریقی نظموں کے تراجم پر مشتمل مجموعہ کالا پینڈا
yani chari ki badi taadad mari gai aur agle do saal ke andar andar mulk bhar se yani chari afwaj ka khatma kar diya gaya.,ینی چری کی بڑی تعداد ماری گئی اور اگلے دو سال کے اندر اندر ملک بھر سے ینی چری افواج کا خاتمہ کر دیا گیا۔
"taraf rawaana kiya, Ahwaaz mein Abdur Rahman bin Umar bin Habeerah ameer tha, us se aur Basaam",طرف روانہ کیا، اہواز میں عبد الرحمن بن عمر بن ہبیرہ امیر تھا، اس سے اور بسام
dehshat gardon se tehreek taliban Pakistan aur dosray dehshat pasand giroh morad li jati hai.,دہشت گردوں سے تحریک طالبان پاکستان اور دوسرے دہشت پسند گروہ مراد لی جاتی ہے۔
ye sheher apni taalim aur scienci tehqeeq ke liye azarbijan main markazi samjha jata he.,یہ شہر اپنی تعلیم اور سائنسی تحقیق کے لیے آذربائیجان میں مرکزی سمجھا جاتا ہے۔
fehrist New Jursey ke dariya,فہرست نیو جرسی کے دریا
aur is se pehle teen hazar aik so athattar ya ikattis so athattar aur is ke baad teen hazar aik so assi ya ikattis so assi bola jata he.,اور اس سے پہلے تین ہزار ایک سواٹھتر یا اکتیس سو اٹھتر اور اس کے بعد تین ہزار ایک سو اسی یا اکتیس سو اسی بولا جاتا ہے۔
log ek hi jagah rah kar apni tahzeeb aur zabaan ko bacha sakein.,لوگ ایک ہی جگہ رہ کر اپنی تہذیب اور زبان کو بچا سکیں ۔
Ali Gilani Syed Raza.,علی گیلانی سید رضا۔
"aluis hitlar (paidaish aluis shikalgarbar, tareekh 7 june 1837, intiqal 3 january 1903, astriyan sarkari mulazim aur hitlar ke walid the",الوئس ہٹلر (پیدائش الوئس شکلگربر، تاریخ 7 جون 1837، انتقال 3 جنوری 1903، آسٹرین سرکاری ملازم اور ہٹلر کے والد تھے۔
khud shehzadi sakeena aleh al-salam ka faisla kaafi hai.,خود شہزادی سکینہ علیہ السلام کا فیصلہ کافی ہے۔
in mein baaz dasti kulhaade kee shakal ke hain.,ان میں بعض ڈستی کلہاڑے کی شکل کے ہیں۔
Saabir Zafar ki ghazal mein hamaare ahad ke kuchh masaail hain.,صابر ظفر کی غزل میں ہمارے عہد کے کچھ مسائل ہیں۔
Catholic encyclopedia: Cana,کیتھولک انسائکلوپیڈیا: قانا۔
jageer daaron aur amra ko faujein le kar pounchanay ka hukm diya.,جاگیر داروں اور امرا کو فوجیں لے کر پہنچنے کا حکم دیا۔
Bostan mein paida huwa.,بوسٹن میں پیدا ہوا۔
n ashiya ko daaira mein marattib sajaane ki raahein hain.,n اشیاء کو دائرہ میں مرتب سجانے کی راہیں ہیں۔
jung ke dauraan mein maujooda aayeen mein koi badi tabdeeli na hogi aur hindustan ka dafa angrez hukumat ki zimmedari hogi.,جنگ کے دوران میں موجودہ آئین میں کوئی بڑی تبدیلی نہ ہوگی اور ہندوستان کا دفاع انگریز حکومت کی ذمہ داری ہوگی۔
aap intehaayi zehan umda muashrat aali martaba kitaabon ke mutala mein hamesha mashghool rahne waale aur in ko yakja karne ke dildada the.,آپ انتہائی ذہن عمدہ معاشرت عالی مرتبہ کتابوں کے مطالعہ میں ہمیشہ مشغول رہنے والے اور ان کو یکجا کرنے کے دلداہ تھے۔
