input,label
 بلاول کو درجن والی چیز کلو اور کلو والی چیز کو درجن میں بتانے کا کیڑا ہے 😂,1
اس کی چیخوں سے لگتا ہے کہ اس کو پتا چل گیا 😷 یہ گالیاں بھی اسی لیے بک رہا، پاکستان کے عوام بھی سادہ لوح ہیں، کچھ الیکشن کمیشن نے بڑ مچائی، ایسے لوگ غرور میں مبتلا ہو جاتے، کہ بہت دانشور اور سپریم انسان ہیں 🙄 اللہ تعالٰی کی قدرت کی لاٹھی بے آواز ہوتی ہے اور پکڑ بھی بےڈبھ 🙏🇵🇰,1
اؤ ویلکم بیک 😍 جی آیاں نوں 😍 مبارکاں 😍 👻👻 ❤,0
کوئی کام نہیں سچی 😂🤣🤣🤣,1
اسے خان رہ رہ کر یاد آتا ہے۔ خاتون اول بننے کا خواب شرمندہ تعبیر نہ ہوسکا۔ یہ چیز اسے اندر سے کھاۓ جا رہی ہے۔ اب اسے چاہئیے کہ فضل الرحمن سے شادی کرلے۔ 😄😄😄😄😄😄😄😄😄😄😄😄,1
دل ٹوٹ گیا 😳,0
سندھ پولیس شائد مہنگائی کی وجہ سے ہی چھٹی پر چلی گئی ھے۔ دفتر آنے جانے کا خرچہ بچاکر گزارہ ہو جاے گا۔ 🙏😃,1
اگر کیپٹن صفدر کے نعروں سے قائد اعظم اٹھ جاتے اور ہم سےپوچھتے '' بتاو کہاں ہے نیا پاکستان تو ہم کیا جواب دیتے '' علی زیدی بیان ریکارڈ کراتے ہوے رو پڑ ے 😭😭😭😭,1
پٹواریوں جیالوں فسادیوں کی مادرِکرپشن سب مچھلیاں کھا گئ اسی تو انکے بچے سانڈ خنزیر گینڈے جیسے ہیں😎,1
آؤٹ آف کنٹری ... موم میں نے آج کالج سے چھٹی کرنی ہے تو انکی ممی کہتی ہے کہ اوکے بےبی کر لو.. 😎😎 پاکستانی امی کیوں تیرے پیو دا ولیمہ اے😂😂,1
میں نےنواز شریف سے پوچھا جب قادری اور نیازی کے بلوائی آپ کے گیٹ تک پہنچے تو آپ کو کیا لگ رہا تھا؟ تو نواز شریف نے کہا میں نے بچے اپنے لاہور بھج دیے تھے اور میں پرائم منسٹر ہاوس میں تنہا بیٹھا ﺍُﻥ کا انتظار کررہا تھا یہ ہے ہمارا شیر❤️,1
وعلیکم السلام بہت خوب کہا اللہ ہمیں توفیق دے خوبصورت پھولوں جیسی خوبصورت زندگی ہمارا مقدر ہو آمین 🌸🦋🌴🌸🦋🌴,0
👌👌👌 پڑوسی کو سوچنے سے فرصت ملی تو سوچیں گے آخری لاہن درست کرو پڑوسن 😂😝,1
ہر کتے بلے کے گرفتار ہونے پر نانی نے اپنی ڈی پی بدلی ہے لیکن ڈرائیور کے گرفتار ہونے پر ڈی پی نہیں بدلی 😜 ڈرائیور کو عزت دو,1
ڈوبے تو اصّل میں لفافے اور خونی لبرل ہیں ۔ جو روز جھوٹ بولتے ہیں اور روز ذلیل ہو کر سوتے ہیں ۔ لگتا ہے ان کو ذلیل ہونے کی عادت سی ہو گئی ہے 😂,0
یہ تبدیلی نہیں تو اور کیا ہے 1970 سے 70پارٹیاں کام کررہی تھی لیکن اب صرف 2 ہی رہ گئ ایک پی ٹی آئی اور پی ڈی ایم مطلب پاکستان ڈنگر موؤمنٹ 😂😂😂,1
😂😂😂😂 یعنی اگر انسان کے بچے بن کر ڈی ایم رہیں تو پھر بلاک بھی نہ ہوں,1
ڈی سی صاحب ویسے آپکا بھی کبھی اتنی `` اوکھی '' مائی سے واسطہ نہیں پڑا ہوگا 😁,1
کیپٹن صفدر کی گرفتاری نے ثابت کر دیا کہ غریب آدمی کو پہلے تو موقع نہیں ملتا، موقع مل جائے تو جگہ نہیں ملتی اور اگر موقع اور جگہ دونوں مل جائیں تو چھاپہ پڑ جاتا ہے۔ 😂😜🤣😝 WhatsApp,1
_غلطیاں بھی ہونگی غلط بھی سمجھا جائے گا💯 یہ زندگی ہے صاحب..🌎 '' -_تعریفیں بھی ہونگی اور ذلیل بھی کیا جائے گا,1
اگر جماعتیں کم پڑ گئیں ہوں تو پڑوس سے کانگرس اور بی جے پی کو بھی بلوا لیں,1
آرہا ہے پاکستان جلد ہی تم۔بھی دیکھ لینا😂 نواز_غدار_ہے,1
ادھر بھی ویسا ہی ہے 😂,0
پرویز خٹک جب ہوا لگنے نہیں دیتے تھے تو ہم ان کی مجبوری سمجھتے تھے مگر اب تو دھوپ بھی لگنے نہیں دے رہے ہیں..😀😁,1
 کوشش آخری سانـس تک کرنی چاہیے منزل ملے یا تجربـہ چیزیں دونوں نایاب ہیں ,0
"شلوار قمیض اس لئیے
بھی قومی لباس ہے
کہ اس میں جھولی اٹھاکر 
بددعا دینے کا آپشن موجود ہے۔😁😁
#مزاح",1
فیر تے جو منگے دینا بندا 😜🥴😂😂,0
تو فرشتہ ہے تو تقدس تجھے مبارک ہو ... .🙏🏻 ہم انسان ہیں تو عیب بھی رکھتے ہیں.. ✨🖤,0
جس سے سچا پیار ہو اس کا بوسہ ہی کافی ہوتا ❤,0
اسکا مطلب تم عائشہ میر والے اکاؤنٹ سے آجکل مخالفت کررہی ہو مریم باجی کی۔ عجیب منافقت کا کھیل رچا رکھا ہے کدو نے😂😆,1
کل تک جو سوموٹو ایکشن کا اختیار عدلیہ کے پاس تھا آج وہ اختیار آرمی چیف کو حاصل ہوگیا سب مل کر بولو سبحان الله خود ہی ننگے ہو رہے ہیں غیر سیاسی لوگ ,1
 شادی ٹائم پر کرلینی چاہیے..تاکہ مہندی ہاتھ پر ہی لگے نا کہ بالوں پہ..😝😝,0
*اب `` چھوڑ `` دیا `` عشق `` کا `` سکول `` میں `` نے🤫* 💔 *مجھ `` سے `` اب `` محبت `` كى `` فیس `` ادا `` نہیں `` ہوتی😥,0
جی بالکل صحیح سُنا ہے جب یہ `` بریگیدڑ '' رینجرز کے بوٹ کے نیچے آیا تو آدھا گھنٹہ تو اسے ڈھونڈتے رہے کہ کہاں گیاوہ تو بعد میں دیکھا تو معلوم ہوا کہ یہ تو بوٹ سے ہی چِپکا ہوا تھا ... ... ... 🤣🤣🤣🤣🤣😜😜😜😜,0
رنگ سے گوری نه تھی ؟ لیکن خوبصورت تھي ؟ بہت اعلی نه تھی ؟ لیکن میرےلیےقابل تھی ؟ محبت دینے والی نه صحیح میرےقدموں سےقدم ملاتی تھی ؟ مسجدآنےسےانکارکرتی تھی ؟ لیکن مسجدکےباھرمیرا انتظارکرتی تھی ؟ وه؟؟ جیسی بھی تھی ؟ میری چپل تھی ؟ پته نہیں کون لے گیا اٹھا کے,0
یہ تو حرامی فسادی ہے آپ تو سمجھدار ہیں نعمان بھائی ٹویٹ ڈیلیٹ کردیں اچھا نہی لگ رہا حدیث مبارکہ سمجھیں ساتھ ہے پلیز,1
آج حامد میر صاحب بہت دکھی ہیں میرا بھی دل اداس ہوگیا 😥❤💔😥 ہاں ایک گزارش بھی ہے کہ آپ ان کے ٹویٹس باتوں پر ضرور تنقید کریں لیکن گالی دینا بالکل غیر مناسب اور چھوٹے ذہن کی علامت ہے جس سے.آپ اپنا سب کچھ ظاہر کر دیتے ہیں,0
مجھے ایک بات ابھی تک سمجھ نہیں آئی کہ IG پولیس کے سربراہ ہے اس کے پاس اپنی اچھی خاصی تعداد میں سیکورٹی فورسز ہوتی ہے، گھر میں گارڈز ہوتے ہیں پولیس وائرلیس نیٹ ورک ہوتا ہے اور اس کو دو بندے بوری میں بند کر کے اغوا کر لیتے ہیں 😷 اگر یہ سچ ہے تو اس کو فارغ کر دینا چاہیے,1
"جنت کے دروازے پر داخلے سے قبل جہنم واصل کیئے شخص کے ساتھ سیلفی دکھانا لازمی قرار۔
(منجانب: زمین پر خدائی فوجدار)
#Sarcasm
#Sialkot
#blasphemy https://t.co/zgHJ8UTV8o",1
انکل تھوڑا سا صبر کر لیں، زرداری نے آپ سب کی امیدوں کی ہنڈیا بیچ چوراہے میں نا پھوڑی تو پھر کہنا 😅,1
 مولانا نے ہمیشہ جمہوریت کی بات ہے مجال ہے کبھی آخرت کی بات بھی کی ہو..😅 غیر سیاسی کمنٹ Copied,1
تمہارے حسن کے جلوے مجھے بھی دیکھنے ہیں مجھے بھی جان سے جانے کی کوئی دھمکی دو 😉 محفل_سخن,0
ہاں ہان پہچانا چلو چپ کرکہ سائیڈ پہ بیٹھ جاو😈,0
😁😁 عابد کھوتا اب لندن میں بھی زلیل ہورہا ہے,1
کچھ بھی ہو جائے اس قوم کی حس مزاح کی داد دینی پڑے گی 😂🤦‍♂️ https://t.co/FXYOTQbHsf,1
 ہماری چند تصویریں کہیں محفوظ کر لینا مستقبل میں سوال اٹھے گا آخر وہ تھا کیسا ... .💕💕 م…,0
بڑی شدومد نال یاد کیتا جا ریا اے سر ۔۔۔ کی بورڈ ای سی نا 😂😂😜,1
"حکومت کی تعریف ARY۔سماء اور بول پر دیکھیں
حکومت کی ترقی PTV پر دیکھیں
حکومت پر تنقید دیکھنی ہو تو 24نیوز دیکھیں
اور حقیقی ترقی دیکھنی ہو تو TVبند کریں اور گھر سےباہر نکلیں
مزدور کےگھر کےحالات دیکھیں 
بازار میں چیزوں کےریٹ دیکھیں 
پڑھےلکھےبیروزگار دیکھیں 
ٹرانسپورٹ کےکراۓ دیکھیں",0
 بلاول بھٹو کی پریس کانفرنس سرخ سلام جئے بھٹوز ❤️❤️💪🤲✌️❤️❤️,1
سندھ پولیس کے افسران کی چھٹی کی درخواست نے کہی بدمعاشوں کو چھٹی کادودھ یادکرادیا۔۔۔۔۔۔۔بھلا ھووی تھانیدارا😀,1
پچھلے تین گھنٹے سے جو تیری حالت ہے ۔ دلچسپ ہے 😜😜😜,1
پٹواریوں_کی_مادرملت جیداں آمب نوں سوکڑا پیا ہوندا اے😂,1
سارے کیڑے پہ ٹرینڈ کر رہے جوکر کو ادھر بھی ٹھرک کا کیڑا کاٹ رہا😂😂🚶🚶,1
نواز شریف کی نظر میں گیراج سے مانسہرہ بھاگنے والے صفدر اور مریم نواز کو بھاگنے والا کہتے ہیں۔۔ اور پٹواری کھوتیوں کی نظر میں لندن بھاگ کر گیڈر بھپکیاں دینے والے کو شیر کہتے ہیں ن لیگی نواز شریف کے بھاگنے کو سیاست کہتے ہیں مطلب چینج آف اسٹریٹجی 😂😀😂😂😂,1
شیر 😆😆😆😆😆😆 او پائی “ بُلّی ” کتا بول، یا “ سور ” بول ، شیر بیچارہ اتنا بے عزت بیوی سے نہیں ہوا ہو گا جتنا تم لوگوں نے کر دیا ہے۔,1
 ہم دو چار دن مصروف کیا ہوئے، صحافیوں نے اپنے آپ کو پڑھا لکھا سمجھنا شروع کر دیا ۔۔ 🤪🤪😎😎😅😅,1
@ameerabbas84 کمال کی جہالت ہے اور افسوس ہے آپ کی صحافت پر آپ سے زیادہ تحقیق تو تحریکِ انصاف کا ایک ادنیٰ سا کارکن کر لیتا ہے لیکن آپ کو عادت ہے اپنے لفافے حلال کرنے کی خیر یہ کوئی نئی بات نہیں کہ صحافت کی آڑ میں آپ اپنے آقاوں کی جی حضوری کرتے ہوئے نہ نظر,1
سنا تھا 1 اکیلا ہوتا ہے اور ساتھ 1 ہو تو 11 گیارہ بن جاتا ہے ۔ مگر تاریخ میں پہلی دفعہ 11 کو 1 نے برباد کردیا۔ واہ خان💪💪💪💪,1
پوری قوم کا ایک ہی نعرہ میاں نواز شریف ہے ہمارا 🐅🐅🐅🐅,1
آرمی چیف پر الزامات لگانے کے بعد بلاؤل نے آرمی چیف سے تحقیقات کروانے کی درخواست کی 😂 اے پیا جے انقلاب ISPR,1
خان سانپ سب سے اوپر۔۔😂😂😂,1
اور نازک مزاجی میں سانس لیتی ہو تو بند بھی کر کے دیکھ لیا کرو۔۔۔۔شوخی😂,1
یہ ن لیگ کا سقراط ہر رات کو عمران کی حکومت برطرف کر کے سوتا ہے 😁😁😁😁😁,1
خوشخبری ❤️ اپنی اپنی سیٹ بیلٹ باندھ لیں ہم انشاءاللہ بہت جلد پرانے پاکستان میں داخل ہونے والے ہیں 😍,1
ٹویٹر میرا سیریس اکاؤنٹ ہے 😐 فنی اکاؤنٹ تو میرا بینک اکاؤنٹ ہے جس میں ایک آنہ وی نہیں 😃😂😂😝,1
مریم صفدر کو degrade کرنے کی کوشش، اسکی اتنی ہمت سالے کو یہ نہیں پتہ تھا کہ وہ تو پہلے ہی بہت ہو چکی ہے مزید کیا کرے گا 😀,1
تو پھر دوسروں کے لیڈران سے بھی ڈگریاں مت مانگا کریں شکریہ 😆,1
قصور سارا فوج کا ہے نہ فوج ہوتی نہ نواز شریف 3 بار اس ملک کا وزراعظم بنتا قصور سارا فوج کا ہے نہ فوج ہوتی نہ صفدر کیپٹن ہوتا نہ گیراج ہوتا نہ فوج سے بغض ہوتا قصور سارا فوج کا ہے 😀🙏,1
پولیس کسی اور ریٹائر فوجی کو تو گرفتار نہیں کر سکی کبھی لیکن کیپٹن ریٹائرڈ صفدر کو پولیس ایسے گرفتار کرتی ہے دروازہ توڑ کر جیسے وہ دشمن کا فوجی ہو بیچارے کا گناہ بس اتنا ہے کہ نواز شریف کا دماد ہے,1
خان پوری کوشش میں ہے قبرستان کی سمت لے جانے کی 😷,1
آج کل کےبچےجو فرمائش کرتےہیں فوراً پوری ہوجاتی ہیں ایک ہمارا بچپن تھا 5روپےکیلئےایک گھنٹے تک زمین پر ناگن ڈانس کرناپڑتا تھا😀😂😂,1
اس میں شک نہیں کہ بنگلہ دیش کی طرح افغانستان میں بھی پاکستان سے محبت کرنے والے کثیر تعداد میں موجود ہیں اور اس وقت وہاں کے حالات کی وجہ سے لوگ پاکستان کا رخ کرنا چاہتے ہیں پیسہ کمانے کے واسطے جیسے ہمارے پاکستانی عرب ممالک جاتے ہیں۔ بہرحال بہت گھمبیر صورتحال اور نازک معاملہ ہے😔,1
مصطفی نواز کھوکھر نے بہت ہی بہترین طریقے سے کامران شاہد کو آئینہ دکھایا پلانٹڈ پروگرام کا تو کامران شاہد نے کئی بار میوٹ کر دیا مُصطُفی نواز کھوکھر کی بات کو.👏🏻👏🏻 اور پیلا صحافی سوال یہ کر رہا تھا کہ نام بتائیں 2 آدمی کون تھے سندھ حکومت جب نام بتائے تو میوٹ ۔۔😂😂,1
الحمدللہ حفیظ سینٹر میں لگنے والی آگ تو بجھ گئی ہے۔ لیکن جو اقتدار حاصل کرنے کی آگ آپ کو لگی ہوئی ہے وہ بھی جلد بجھا دی جائے گی ,1
"واہ صاب

حکومت کی جعلی تبدیلی پر
کیا زبردست #طنز مارا ہے

اسی لیے کہتے ہیں
نقل کیلۓ عقل درکار

#سرقہ_ٹویٹ کا شاخسانہ
#سوچئے 

🤣🤣🤣 https://t.co/EPMZeuY061",1
لنگر خانے کے دورے کے دوران ایک مستحق نے وزیر اعظم سے کہا '' مولا خوش رکھے، آپ کی حکومت سے پہلے ہم کما کر کھایا کرتے تھے۔ '' 😂,1
 جس وقت ہم نے کیپٹن صفدر کو گرفتار کیا😉 وہ کندھے پر رومال رکھے پیسے گن رہا تھا، پولیس زرائع,1
ارشد شریف `` پاور پلے '' نے سردار لطیف کھوسہ اور محسن شاہنواز رانجھا کے پرخچے اُڑا دیے 🙏🙏😜😜😂😂😂😂 سہی کہتے ہیں جھوٹ کے پیر نہیں ہوتے,1
 کیسی عورت ہے یہ مریم صفدر ۔ ایک دن کے لیے کراچی گئی ہے اور پورا صوبہ آپس میں لڑوا دیا ہے۔😂,1
مریم نے چپ رہ کر بہت کوشش کی کہ چھوٹ مل جائے شاید لیکن معافی دینے والے اس دفعہ معافی دینے کے موڈ میں نہیں پھر مریم نے یہ رستہ اپنایا جو ابھی کر رہی ہے اور اداروں کے خلاف گند اچھال رہی ہے لیکن اس سے انکے جوتے کو بھی فرق پڑنے والا نہیں 📢 فوج_ہے_تو_پاکستان_ہے,1
واقعی۔۔😂😂😂 بےبی نے باؤجی کو نکال کے پوری قوم کے دل میں گھر کر لیا۔۔بس اب پیسہ واپس دلوانے کی باری ہے۔😉😂🤣😂😂😂,1
بلاول سائیں ہاتھ کر گئے ہو مریم بی بی سے۔😎 چلو اچھا ہی ہوا وہ بھی اکتائی ہوئی تھی۔,1
شکریہ کی کیا بات۔۔۔یہ بتائیں کاپی کہاں سے کیا؟؟ 😜😜😜🤣🤣,1
"@Dr_AyeshaNavid بہن!
آپ کا دکھ بھرا پیغام پڑھ کے میرے آنسو نکل آۓ ہیں
کس قدر غم ہے!

#sarcasm",1
 اگر اپوزیشن نے دھرنا دیا تو نقصان صرف حکومت کا ہوگا معیشت کا تو کپتان نے پہلے ہی بیڑا غرق کیا ہواہے😂😂😂,1
ھاھاھاھا تسی بڑے تجربہ کار ہو 😆,1
 ہم تقریبا سات لاکھ جوانوں کو *فوج* کہتے ہیں لیکن کچھ کُتی کے بچے صرف ایک جرنیل کو ہی پوری *فوج* سمجھتے ہیں😂😂,1
کیسے چوتیے ہیں یہ جس کے خلاف جلسوں میں بھونکتے ہیں اسی سے تحقیقات کا مطالبہ بھی کرتے ہیں۔۔😂😂,1
